child_number,age_of_mother,age_of_child,p
2,52,12,0.0197013028280902
2,52,13,0.0244677470606927
2,52,14,0.0330473466793772
2,52,15,0.032729583730537
2,52,16,0.044804575786463303
2,52,17,0.0476644423260248
2,52,18,0.0530664124563076
2,52,19,0.0622815379726724
2,52,20,0.0680012710517954
2,52,21,0.0803940260565618
2,52,22,0.0689545598983159
2,52,23,0.0686367969494757
2,52,24,0.063552589768033
2,52,25,0.0619637750238322
2,52,26,0.0591039084842707
2,52,27,0.0540197013028281
2,52,28,0.0419447092469018
2,52,29,0.0276453765490944
2,52,30,0.0206545916746107
2,52,31,0.0165236733396886
2,52,32,0.0073085478233238
2,52,33,0.00413091833492215
2,52,34,0.00285986653956149
2,52,35,0.00190657769304099
2,52,36,0.00127105179536066
2,53,5,6.57030223390276e-4
2,53,6,6.57030223390276e-4
2,53,7,3.28515111695138e-4
2,53,8,0.0026281208935611
2,53,9,0.00361366622864652
2,53,10,0.00427069645203679
2,53,11,0.00722733245729304
2,53,12,0.0108409986859396
2,53,13,0.0137976346911958
2,53,14,0.0252956636005256
2,53,15,0.0279237844940867
2,53,16,0.0338370565045992
2,53,17,0.0374507227332457
2,53,18,0.045335085413929
2,53,19,0.0597897503285151
2,53,20,0.0611038107752957
2,53,21,0.0742444152431012
2,53,22,0.0676741130091984
2,53,23,0.0791721419185283
2,53,24,0.068988173455979
2,53,25,0.0676741130091984
2,53,26,0.0712877792378449
2,53,27,0.0551905387647832
2,53,28,0.047634691195795
2,53,29,0.0440210249671485
2,53,30,0.0272667542706965
2,53,31,0.0206964520367937
2,53,32,0.0144546649145861
2,53,33,0.0111695137976347
2,53,34,0.0068988173455979
2,53,35,0.00427069645203679
2,53,36,0.0026281208935611
2,53,37,0.00131406044678055
2,53,38,6.57030223390276e-4
2,54,5,6.8870523415978e-4
2,54,7,0.00103305785123967
2,54,8,6.8870523415978e-4
2,54,9,6.8870523415978e-4
2,54,10,0.00241046831955923
2,54,11,0.00378787878787879
2,54,12,0.00792011019283747
2,54,13,0.0099862258953168
2,54,14,0.0179063360881543
2,54,15,0.0192837465564738
2,54,16,0.0299586776859504
2,54,17,0.0309917355371901
2,54,18,0.0385674931129477
2,54,19,0.0513085399449036
2,54,20,0.0554407713498623
2,54,21,0.0716253443526171
2,54,22,0.0792011019283747
2,54,23,0.0730027548209366
2,54,24,0.0671487603305785
2,54,25,0.0730027548209366
2,54,26,0.0736914600550964
2,54,27,0.0619834710743802
2,54,28,0.0537190082644628
2,54,29,0.0482093663911846
2,54,30,0.0402892561983471
2,54,31,0.0330578512396694
2,54,32,0.0161845730027548
2,54,33,0.0165289256198347
2,54,34,0.0113636363636364
2,54,35,0.00550964187327824
2,54,36,0.00137741046831956
2,54,37,0.00172176308539945
2,54,38,6.8870523415978e-4
2,54,39,0.00103305785123967
2,55,3,7.58150113722517e-4
2,55,5,7.58150113722517e-4
2,55,7,3.79075056861259e-4
2,55,9,3.79075056861259e-4
2,55,10,0.00151630022744503
2,55,11,0.00265352539802881
2,55,12,0.00606520090978014
2,55,13,0.0090978013646702
2,55,14,0.0125094768764215
2,55,15,0.0147839272175891
2,55,16,0.0253980288097043
2,55,17,0.0242608036391205
2,55,18,0.0326004548900682
2,55,19,0.042456406368461
2,55,20,0.0583775587566338
2,55,21,0.0553449583017437
2,55,22,0.0667172100075815
2,55,23,0.0670962850644428
2,55,24,0.079226686884003
2,55,25,0.0796057619408643
2,55,26,0.0701288855193328
2,55,27,0.0663381349507202
2,55,28,0.0640636846095527
2,55,29,0.0564821834723275
2,55,30,0.0489006823351023
2,55,31,0.0284306292645944
2,55,32,0.0231235784685368
2,55,33,0.0216072782410917
2,55,34,0.0200909780136467
2,55,35,0.00758150113722517
2,55,36,0.00606520090978014
2,55,37,0.0045489006823351
2,55,38,0.00189537528430629
2,55,39,3.79075056861259e-4
2,55,40,3.79075056861259e-4
2,56,6,0.00126903553299492
2,56,8,8.46023688663283e-4
2,56,9,8.46023688663283e-4
2,56,10,4.23011844331641e-4
2,56,12,0.00211505922165821
2,56,13,0.00338409475465313
2,56,14,0.00549915397631134
2,56,15,0.0101522842639594
2,56,16,0.016497461928934
2,56,17,0.0253807106598985
2,56,18,0.0274957698815567
2,56,19,0.0346869712351946
2,56,20,0.0435702199661591
2,56,21,0.0562605752961083
2,56,22,0.0647208121827411
2,56,23,0.0617597292724196
2,56,24,0.0833333333333333
2,56,25,0.0736040609137056
2,56,26,0.0816412859560068
2,56,27,0.0740270727580372
2,56,28,0.0626057529610829
2,56,29,0.0609137055837563
2,56,30,0.0465313028764805
2,56,31,0.0376480541455161
2,56,32,0.0334179357021997
2,56,33,0.0313028764805415
2,56,34,0.0186125211505922
2,56,35,0.016497461928934
2,56,36,0.00846023688663283
2,56,37,0.00846023688663283
2,56,38,0.00549915397631134
2,56,39,0.00211505922165821
2,56,40,4.23011844331641e-4
2,57,11,0.00136487716105551
2,57,12,0.00136487716105551
2,57,13,0.00272975432211101
2,57,14,0.00409463148316652
2,57,15,0.010919017288444
2,57,16,0.0168334849863512
2,57,17,0.0191082802547771
2,57,18,0.0222929936305732
2,57,19,0.0309372156505914
2,57,20,0.0414012738853503
2,57,21,0.0477707006369427
2,57,22,0.0591446769790719
2,57,23,0.0727934485896269
2,57,24,0.0632393084622384
2,57,25,0.0814376706096451
2,57,26,0.0709736123748863
2,57,27,0.0614194722474977
2,57,28,0.08098271155596
2,57,29,0.0641492265696087
2,57,30,0.0591446769790719
2,57,31,0.0450409463148317
2,57,32,0.0359417652411283
2,57,33,0.0282074613284804
2,57,34,0.0222929936305732
2,57,35,0.0172884440400364
2,57,36,0.0159235668789809
2,57,37,0.0113739763421292
2,57,38,0.00727934485896269
2,57,39,0.00227479526842584
2,57,40,0.00181983621474067
2,57,41,4.54959053685168e-4
2,58,6,0.00106269925611052
2,58,12,0.00106269925611052
2,58,13,0.00318809776833156
2,58,14,0.00371944739638682
2,58,15,0.0100956429330499
2,58,16,0.0100956429330499
2,58,17,0.014346439957492
2,58,18,0.0170031880977683
2,58,19,0.0270988310308183
2,58,20,0.0329436769394261
2,58,21,0.0483528161530287
2,58,22,0.051009564293305
2,58,23,0.0648246546227418
2,58,24,0.0642933049946865
2,58,25,0.0595111583421892
2,58,26,0.0807651434643996
2,58,27,0.0786397449521785
2,58,28,0.0621679064824655
2,58,29,0.0722635494155154
2,58,30,0.0669500531349628
2,58,31,0.0472901168969182
2,58,32,0.0441020191285866
2,58,33,0.0292242295430393
2,58,34,0.0297555791710946
2,58,35,0.0233793836344315
2,58,36,0.0159404888416578
2,58,37,0.0132837407013815
2,58,38,0.0100956429330499
2,58,39,0.00956429330499469
2,58,40,0.00318809776833156
2,58,41,0.00371944739638682
2,58,42,0.00106269925611052
2,59,9,6.72043010752688e-4
2,59,14,0.00201612903225806
2,59,15,0.00403225806451613
2,59,16,0.00604838709677419
2,59,17,0.0114247311827957
2,59,18,0.0127688172043011
2,59,19,0.0235215053763441
2,59,20,0.0208333333333333
2,59,21,0.0262096774193548
2,59,22,0.0436827956989247
2,59,23,0.0544354838709677
2,59,24,0.0618279569892473
2,59,25,0.0685483870967742
2,59,26,0.0611559139784946
2,59,27,0.0799731182795699
2,59,28,0.0719086021505376
2,59,29,0.0826612903225806
2,59,30,0.0692204301075269
2,59,31,0.0544354838709677
2,59,32,0.0497311827956989
2,59,33,0.0456989247311828
2,59,34,0.0329301075268817
2,59,35,0.0268817204301075
2,59,36,0.0268817204301075
2,59,37,0.0168010752688172
2,59,38,0.0120967741935484
2,59,39,0.0114247311827957
2,59,40,0.0127688172043011
2,59,41,0.00537634408602151
2,59,42,0.00268817204301075
2,59,43,6.72043010752688e-4
2,59,44,6.72043010752688e-4
2,60,10,0.00138026224982747
2,60,14,0.00138026224982747
2,60,15,6.90131124913734e-4
2,60,16,0.00276052449965493
2,60,17,0.00552104899930987
2,60,18,0.0131124913733609
2,60,19,0.0165631469979296
2,60,20,0.0193236714975845
2,60,21,0.0317460317460317
2,60,22,0.0289855072463768
2,60,23,0.0434782608695652
2,60,24,0.0503795721187026
2,60,25,0.0662525879917184
2,60,26,0.0717736369910283
2,60,27,0.0841959972394755
2,60,28,0.0786749482401656
2,60,29,0.0745341614906832
2,60,30,0.0579710144927536
2,60,31,0.0628019323671498
2,60,32,0.0600414078674948
2,60,33,0.0476190476190476
2,60,34,0.0379572118702554
2,60,35,0.0324361628709455
2,60,36,0.0317460317460317
2,60,37,0.020703933747412
2,60,38,0.0158730158730159
2,60,39,0.0131124913733609
2,60,40,0.0124223602484472
2,60,41,0.0117322291235335
2,60,42,0.00276052449965493
2,60,44,0.00138026224982747
2,60,45,6.90131124913734e-4
2,61,13,7.92393026941363e-4
2,61,15,7.92393026941363e-4
2,61,16,0.00158478605388273
2,61,17,0.00396196513470681
2,61,18,0.00475435816164818
2,61,19,0.0103011093502377
2,61,20,0.0213946117274168
2,61,21,0.0221870047543582
2,61,22,0.0364500792393027
2,61,23,0.0356576862123613
2,61,24,0.0451664025356577
2,61,25,0.0554675118858954
2,61,26,0.0610142630744849
2,61,27,0.0602218700475436
2,61,28,0.0800316957210777
2,61,29,0.0729001584786054
2,61,30,0.0681458003169572
2,61,31,0.0618066561014263
2,61,32,0.0538827258320127
2,61,33,0.0578446909667195
2,61,34,0.043581616481775
2,61,35,0.0396196513470681
2,61,36,0.0388272583201268
2,61,37,0.0340729001584786
2,61,38,0.0293185419968304
2,61,39,0.01743264659271
2,61,40,0.00871632329635499
2,61,41,0.0110935023771791
2,61,42,0.0110935023771791
2,61,43,0.0063391442155309
2,61,44,0.00396196513470681
2,61,46,0.00158478605388273
2,62,15,0.00171969045571797
2,62,16,0.00171969045571797
2,62,17,8.59845227858985e-4
2,62,18,0.00257953568357696
2,62,19,0.0060189165950129
2,62,20,0.00773860705073087
2,62,21,0.0171969045571797
2,62,22,0.0189165950128977
2,62,23,0.0343938091143594
2,62,24,0.0429922613929493
2,62,25,0.0455717970765262
2,62,26,0.0550300945829751
2,62,27,0.0679277730008599
2,62,28,0.0722269991401548
2,62,29,0.0627687016337059
2,62,30,0.0627687016337059
2,62,31,0.0791057609630267
2,62,32,0.060189165950129
2,62,33,0.0713671539122958
2,62,34,0.0515907136715391
2,62,35,0.0507308684436801
2,62,36,0.0343938091143594
2,62,37,0.0300945829750645
2,62,38,0.0318142734307825
2,62,39,0.0275150472914875
2,62,40,0.0189165950128977
2,62,41,0.00859845227858985
2,62,42,0.00859845227858985
2,62,43,0.0103181427343078
2,62,44,0.0103181427343078
2,62,45,0.00515907136715391
2,62,47,8.59845227858985e-4
2,63,8,0.00197628458498024
2,63,18,9.88142292490119e-4
2,63,19,0.00296442687747036
2,63,20,0.00790513833992095
2,63,21,0.0158102766798419
2,63,22,0.0197628458498024
2,63,23,0.0296442687747036
2,63,24,0.024703557312253
2,63,25,0.0365612648221344
2,63,26,0.0523715415019763
2,63,27,0.066205533596838
2,63,28,0.0652173913043478
2,63,29,0.0691699604743083
2,63,30,0.0889328063241107
2,63,31,0.0671936758893281
2,63,32,0.0612648221343874
2,63,33,0.066205533596838
2,63,34,0.0553359683794466
2,63,35,0.0533596837944664
2,63,36,0.0424901185770751
2,63,37,0.0266798418972332
2,63,38,0.0326086956521739
2,63,39,0.0276679841897233
2,63,40,0.0266798418972332
2,63,41,0.0158102766798419
2,63,42,0.0148221343873518
2,63,43,0.00988142292490119
2,63,44,0.00691699604743083
2,63,45,0.00395256916996047
2,63,46,0.00494071146245059
2,63,47,0.00197628458498024
2,64,17,0.00226757369614512
2,64,18,0.00226757369614512
2,64,19,0.00113378684807256
2,64,20,0.00680272108843537
2,64,21,0.00793650793650794
2,64,22,0.0090702947845805
2,64,23,0.0215419501133787
2,64,24,0.0306122448979592
2,64,25,0.0294784580498866
2,64,26,0.0430839002267574
2,64,27,0.0498866213151927
2,64,28,0.0634920634920635
2,64,29,0.0600907029478458
2,64,30,0.0646258503401361
2,64,31,0.0498866213151927
2,64,32,0.0702947845804989
2,64,33,0.0589569160997732
2,64,34,0.0646258503401361
2,64,35,0.0532879818594104
2,64,36,0.0476190476190476
2,64,37,0.0351473922902494
2,64,38,0.0351473922902494
2,64,39,0.0351473922902494
2,64,40,0.0317460317460317
2,64,41,0.0249433106575964
2,64,42,0.018140589569161
2,64,43,0.0249433106575964
2,64,44,0.0192743764172336
2,64,45,0.018140589569161
2,64,46,0.0102040816326531
2,64,47,0.00453514739229025
2,64,48,0.00340136054421769
2,64,49,0.00113378684807256
2,64,50,0.00113378684807256
2,65,19,0.00142045454545455
2,65,20,0.00142045454545455
2,65,21,0.00284090909090909
2,65,22,0.00852272727272727
2,65,23,0.00568181818181818
2,65,24,0.0127840909090909
2,65,25,0.0284090909090909
2,65,26,0.0411931818181818
2,65,27,0.0681818181818182
2,65,28,0.0482954545454545
2,65,29,0.0482954545454545
2,65,30,0.0525568181818182
2,65,31,0.0710227272727273
2,65,32,0.0767045454545455
2,65,33,0.0454545454545455
2,65,34,0.0639204545454545
2,65,35,0.0553977272727273
2,65,36,0.0525568181818182
2,65,37,0.0511363636363636
2,65,38,0.0582386363636364
2,65,39,0.0340909090909091
2,65,40,0.0369318181818182
2,65,41,0.0369318181818182
2,65,42,0.0284090909090909
2,65,43,0.0184659090909091
2,65,44,0.015625
2,65,45,0.00710227272727273
2,65,46,0.0142045454545455
2,65,47,0.0113636363636364
2,65,49,0.00284090909090909
2,66,19,0.00313479623824451
2,66,20,0.00470219435736677
2,66,22,0.00626959247648903
2,66,23,0.00940438871473354
2,66,24,0.0156739811912226
2,66,25,0.0235109717868339
2,66,26,0.0344827586206897
2,66,27,0.0454545454545455
2,66,28,0.0501567398119122
2,66,29,0.0470219435736677
2,66,30,0.0564263322884013
2,66,31,0.0658307210031348
2,66,32,0.0517241379310345
2,66,33,0.061128526645768
2,66,34,0.0579937304075235
2,66,35,0.061128526645768
2,66,36,0.0470219435736677
2,66,37,0.0454545454545455
2,66,38,0.0407523510971787
2,66,39,0.0517241379310345
2,66,40,0.0579937304075235
2,66,41,0.0282131661442006
2,66,42,0.0203761755485893
2,66,43,0.0407523510971787
2,66,44,0.0235109717868339
2,66,45,0.0219435736677116
2,66,46,0.00783699059561128
2,66,47,0.00783699059561128
2,66,48,0.00626959247648903
2,66,49,0.00313479623824451
2,66,50,0.00313479623824451
2,67,19,0.00572519083969466
2,67,20,0.00190839694656489
2,67,21,0.00190839694656489
2,67,23,0.00954198473282443
2,67,24,0.0133587786259542
2,67,25,0.0286259541984733
2,67,26,0.0324427480916031
2,67,27,0.0305343511450382
2,67,28,0.0343511450381679
2,67,29,0.0362595419847328
2,67,30,0.049618320610687
2,67,31,0.0438931297709924
2,67,32,0.0515267175572519
2,67,33,0.0648854961832061
2,67,34,0.049618320610687
2,67,35,0.0572519083969466
2,67,36,0.0553435114503817
2,67,37,0.0438931297709924
2,67,38,0.0458015267175573
2,67,39,0.0610687022900763
2,67,40,0.0438931297709924
2,67,41,0.0381679389312977
2,67,42,0.0477099236641221
2,67,43,0.0362595419847328
2,67,44,0.0267175572519084
2,67,45,0.0286259541984733
2,67,46,0.0229007633587786
2,67,47,0.0152671755725191
2,67,48,0.00954198473282443
2,67,49,0.00190839694656489
2,67,50,0.00763358778625954
2,67,51,0.00190839694656489
2,67,52,0.00190839694656489
2,68,19,0.00188679245283019
2,68,21,0.00377358490566038
2,68,22,0.00188679245283019
2,68,23,0.00566037735849057
2,68,24,0.00754716981132075
2,68,25,0.00566037735849057
2,68,26,0.0132075471698113
2,68,27,0.0226415094339623
2,68,28,0.030188679245283
2,68,29,0.0452830188679245
2,68,30,0.0320754716981132
2,68,31,0.060377358490566
2,68,32,0.0433962264150943
2,68,33,0.0415094339622641
2,68,34,0.0660377358490566
2,68,35,0.0528301886792453
2,68,36,0.060377358490566
2,68,37,0.0622641509433962
2,68,38,0.0566037735849057
2,68,39,0.0679245283018868
2,68,40,0.0415094339622641
2,68,41,0.039622641509434
2,68,42,0.0547169811320755
2,68,43,0.0471698113207547
2,68,44,0.0490566037735849
2,68,45,0.0226415094339623
2,68,46,0.0207547169811321
2,68,47,0.0207547169811321
2,68,48,0.00754716981132075
2,68,49,0.00566037735849057
2,68,50,0.00188679245283019
2,68,51,0.00377358490566038
2,68,52,0.00188679245283019
2,68,53,0.00188679245283019
2,69,23,0.00196078431372549
2,69,25,0.00392156862745098
2,69,26,0.00784313725490196
2,69,27,0.0176470588235294
2,69,28,0.0411764705882353
2,69,29,0.0294117647058824
2,69,30,0.0470588235294118
2,69,31,0.0392156862745098
2,69,32,0.0372549019607843
2,69,33,0.0509803921568627
2,69,34,0.0568627450980392
2,69,35,0.0588235294117647
2,69,36,0.0549019607843137
2,69,37,0.0450980392156863
2,69,38,0.0686274509803922
2,69,39,0.0607843137254902
2,69,40,0.0392156862745098
2,69,41,0.0647058823529412
2,69,42,0.0705882352941176
2,69,43,0.0450980392156863
2,69,44,0.0333333333333333
2,69,45,0.0411764705882353
2,69,46,0.0156862745098039
2,69,47,0.0274509803921569
2,69,48,0.0117647058823529
2,69,49,0.00784313725490196
2,69,50,0.0156862745098039
2,69,51,0.00588235294117647
2,70,24,0.00253807106598985
2,70,25,0.00253807106598985
2,70,26,0.00761421319796954
2,70,27,0.00253807106598985
2,70,28,0.0050761421319797
2,70,29,0.0279187817258883
2,70,30,0.0355329949238579
2,70,31,0.032994923857868
2,70,32,0.0532994923857868
2,70,33,0.050761421319797
2,70,34,0.0456852791878173
2,70,35,0.0456852791878173
2,70,36,0.0456852791878173
2,70,37,0.065989847715736
2,70,38,0.050761421319797
2,70,39,0.0609137055837563
2,70,40,0.0456852791878173
2,70,41,0.0482233502538071
2,70,42,0.0558375634517767
2,70,43,0.0406091370558376
2,70,44,0.0532994923857868
2,70,45,0.0431472081218274
2,70,46,0.0482233502538071
2,70,47,0.0406091370558376
2,70,48,0.0203045685279188
2,70,49,0.0152284263959391
2,70,50,0.0228426395939086
2,70,51,0.0126903553299492
2,70,52,0.00761421319796954
2,70,53,0.00761421319796954
2,70,54,0.00253807106598985
2,71,21,0.00253807106598985
2,71,25,0.00253807106598985
2,71,26,0.00253807106598985
2,71,27,0.0050761421319797
2,71,28,0.0126903553299492
2,71,30,0.0304568527918782
2,71,31,0.0152284263959391
2,71,32,0.0279187817258883
2,71,33,0.0355329949238579
2,71,34,0.0380710659898477
2,71,35,0.0177664974619289
2,71,36,0.050761421319797
2,71,37,0.0456852791878173
2,71,38,0.0406091370558376
2,71,39,0.065989847715736
2,71,40,0.0634517766497462
2,71,41,0.0456852791878173
2,71,42,0.0558375634517767
2,71,43,0.0609137055837563
2,71,44,0.0812182741116751
2,71,45,0.0710659898477157
2,71,46,0.0583756345177665
2,71,47,0.0406091370558376
2,71,48,0.032994923857868
2,71,49,0.0380710659898477
2,71,50,0.0253807106598985
2,71,51,0.0152284263959391
2,71,52,0.00761421319796954
2,71,53,0.00761421319796954
2,71,54,0.00253807106598985
2,72,21,0.00746268656716418
2,72,23,0.00373134328358209
2,72,26,0.00373134328358209
2,72,27,0.00373134328358209
2,72,28,0.00746268656716418
2,72,29,0.00373134328358209
2,72,30,0.0261194029850746
2,72,31,0.0223880597014925
2,72,32,0.0261194029850746
2,72,33,0.0261194029850746
2,72,34,0.0522388059701493
2,72,35,0.041044776119403
2,72,36,0.0261194029850746
2,72,37,0.0447761194029851
2,72,38,0.0335820895522388
2,72,39,0.0447761194029851
2,72,40,0.0708955223880597
2,72,41,0.0522388059701493
2,72,42,0.0522388059701493
2,72,43,0.0708955223880597
2,72,44,0.0485074626865672
2,72,45,0.0559701492537313
2,72,46,0.0671641791044776
2,72,47,0.041044776119403
2,72,48,0.0373134328358209
2,72,49,0.0373134328358209
2,72,50,0.0223880597014925
2,72,51,0.0261194029850746
2,72,52,0.0111940298507463
2,72,53,0.0186567164179104
2,72,54,0.0111940298507463
2,72,55,0.00373134328358209
2,73,26,0.00373134328358209
2,73,28,0.00373134328358209
2,73,29,0.0111940298507463
2,73,30,0.00746268656716418
2,73,31,0.0111940298507463
2,73,32,0.00373134328358209
2,73,33,0.0111940298507463
2,73,34,0.041044776119403
2,73,35,0.0597014925373134
2,73,36,0.0335820895522388
2,73,37,0.0597014925373134
2,73,38,0.0298507462686567
2,73,39,0.041044776119403
2,73,40,0.0559701492537313
2,73,41,0.0522388059701493
2,73,42,0.0708955223880597
2,73,43,0.0671641791044776
2,73,44,0.0522388059701493
2,73,45,0.041044776119403
2,73,46,0.041044776119403
2,73,47,0.0447761194029851
2,73,48,0.0671641791044776
2,73,49,0.0522388059701493
2,73,50,0.0223880597014925
2,73,51,0.0298507462686567
2,73,52,0.0298507462686567
2,73,53,0.0111940298507463
2,73,54,0.0298507462686567
2,73,55,0.00746268656716418
2,73,56,0.00373134328358209
2,73,57,0.00373134328358209
2,74,29,0.00862068965517241
2,74,30,0.00431034482758621
2,74,31,0.00862068965517241
2,74,32,0.00431034482758621
2,74,33,0.0344827586206897
2,74,34,0.0172413793103448
2,74,35,0.021551724137931
2,74,36,0.021551724137931
2,74,37,0.021551724137931
2,74,38,0.0387931034482759
2,74,39,0.0387931034482759
2,74,40,0.0258620689655172
2,74,41,0.0517241379310345
2,74,42,0.0775862068965517
2,74,43,0.0603448275862069
2,74,44,0.0603448275862069
2,74,45,0.0818965517241379
2,74,46,0.0732758620689655
2,74,47,0.0560344827586207
2,74,48,0.0560344827586207
2,74,49,0.0387931034482759
2,74,50,0.0474137931034483
2,74,51,0.0387931034482759
2,74,52,0.0387931034482759
2,74,53,0.0172413793103448
2,74,54,0.0344827586206897
2,74,55,0.00862068965517241
2,74,56,0.00862068965517241
2,74,57,0.00431034482758621
2,75,30,0.0043859649122807
2,75,32,0.0087719298245614
2,75,33,0.0087719298245614
2,75,34,0.0087719298245614
2,75,35,0.0175438596491228
2,75,36,0.0263157894736842
2,75,37,0.0263157894736842
2,75,38,0.0482456140350877
2,75,39,0.043859649122807
2,75,40,0.0570175438596491
2,75,41,0.0570175438596491
2,75,42,0.043859649122807
2,75,43,0.0614035087719298
2,75,44,0.0701754385964912
2,75,45,0.0394736842105263
2,75,46,0.0745614035087719
2,75,47,0.0614035087719298
2,75,48,0.0570175438596491
2,75,49,0.0307017543859649
